DATASET_NAME,CONTAINER_NAME,FILE_PATH,FILE_NAME,SOURCE_SYSTEM_CODE,SOURCE_FEED_CODE,IS_ENABLED,IS_TRIGGER_FILE,ALLOW_RELOAD,ENTITY_CODE,DEPARTMENT_CODE,REGION,MARKET,IS_CLOUD_COPY,EXPECTED_STAGE_TIME,WAREHOUSE_SIZE,ALLOW_INFER_SCHEMA,TAGS
AD_LoadAprIDMToolsMembers,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,LoadAprIDMToolsMembers.csv,AD,AprIDMToolsMembers,FALSE,FALSE,TRUE,,,,,FALSE,17:45:35,,,
AD_LoadAprSAMMembers,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,LoadAprSAMMembers.csv,AD,AprSAMMembers,FALSE,FALSE,TRUE,,,,,FALSE,17:33:05,,,
AMS_AcntProdTypeMap,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,AcntProdTypeMap.csv,AMS,AcntProdTypeMap,FALSE,FALSE,TRUE,MUSUSA,ALL,NONE,NONE,FALSE,01:00:54,,,
AMS_AgentPrincipalMap,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,AgentPrincipalMap.csv,AMS,AgentPrincipalMap,FALSE,FALSE,TRUE,MUSUSA,ALL,NONE,NONE,FALSE,01:01:04,,,
AMS_EntityAcntMap,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,EntityAcntMap.csv,AMS,EntityAcntMap,FALSE,FALSE,TRUE,MUSUSA,ALL,NONE,NONE,TRUE,01:00:29,,,
AMS_EntityInfo,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,EntityInfo.csv,AMS,EntityInfo,FALSE,FALSE,TRUE,MUSUSA,ALL,NONE,NONE,TRUE,01:00:16,,,
BIStatic_MDS_Instrument_Override,raptordata,/bistatic/data/,MDS_Instrument_Override.csv,BIStatic,MDSInstrumentOverride,FALSE,FALSE,TRUE,MUSI,ALL,NONE,NONE,TRUE,08:39:28,,,
BIStatic_MDS_Ultimate_Parent_Override,raptordata,/bistatic/data/,MDS_Ultimate_Parent_Override.csv,BIStatic,MDSUltimateParentOverride,FALSE,FALSE,TRUE,MUSI,ALL,NONE,NONE,TRUE,08:39:28,,,
BIStatic_MarketRisk_CounterpartyTier,raptordata,/bistatic/data/,MarketRisk_CounterpartyTier.csv,BIStatic,CounterpartyTier,FALSE,FALSE,TRUE,ALL,NONE,NONE,NONE,TRUE,16:30:00,,,
BIStatic_MarketRisk_DowngradeTrigger_AgencyRatingNumber,raptordata,/bistatic/data/,MarketRisk_DowngradeTrigger_AgencyRatingNumber.csv,BIStatic,DowngradeTrigger_AgencyRatingNumber,FALSE,FALSE,TRUE,ALL,NONE,NONE,NONE,TRUE,16:30:00,,,
BIStatic_MarketRisk_dgtAgreements,raptordata,/bistatic/data/,MarketRisk_dgtAgreements.csv,BIStatic,dgtAgreements,FALSE,FALSE,TRUE,ALL,NONE,NONE,NONE,TRUE,16:30:00,,,
BIStatic_TECData_Global_CDSStaticOverride,raptordata,/bistatic/data/,TECData_Global_CDSStaticOverride.csv,BIStatic,Global_CDSStaticOverride,FALSE,FALSE,TRUE,ALL,NONE,NONE,NONE,TRUE,16:30:00,,,
BIStatic_TECData_Global_Date,raptordata,/bistatic/data/,TECData_Global_Date.csv,BIStatic,Global_Date,FALSE,FALSE,TRUE,ALL,NONE,NONE,NONE,TRUE,16:30:00,,,
BIStatic_TECData_Global_Entity,raptordata,/bistatic/data/,TECData_Global_Entity.csv,BIStatic,Global_Entity,FALSE,FALSE,TRUE,ALL,NONE,NONE,NONE,TRUE,16:30:00,,,
BIStatic_TECData_Global_Market,raptordata,/bistatic/data/,TECData_Global_Market.csv,BIStatic,Global_Market,FALSE,FALSE,TRUE,ALL,NONE,NONE,NONE,TRUE,16:30:00,,,
BIStatic_TECData_Global_RegionArea,raptordata,/bistatic/data/,TECData_Global_RegionArea.csv,BIStatic,Global_RegionArea,FALSE,FALSE,TRUE,ALL,NONE,NONE,NONE,TRUE,16:30:00,,,
BIStatic_TECData_Global_Seniority,raptordata,/bistatic/data/,TECData_Global_Seniority.csv,BIStatic,Global_Seniority,FALSE,FALSE,TRUE,ALL,NONE,NONE,NONE,TRUE,16:30:00,,,
BIStatic_TECData_Global_SourceSystem,raptordata,/bistatic/data/,TECData_Global_SourceSystem.csv,BIStatic,Global_SourceSystem,FALSE,FALSE,TRUE,ALL,NONE,NONE,NONE,TRUE,16:30:00,,,
BIStatic_TECData_Global_VaRPercentile,raptordata,/bistatic/data/,TECData_Global_VaRPercentile.csv,BIStatic,Global_VaRPercentile,FALSE,FALSE,TRUE,ALL,NONE,NONE,NONE,TRUE,16:30:00,,,
BIStatic_TECData_Global_VaRScaling,raptordata,/bistatic/data/,TECData_Global_VaRScaling.csv,BIStatic,Global_VaRScaling,FALSE,FALSE,TRUE,ALL,NONE,NONE,NONE,TRUE,16:30:00,,,
BIStatic_TECData_Global_VaRSubComponent,raptordata,/bistatic/data/,TECData_Global_VaRSubComponent.csv,BIStatic,Global_VaRSubComponent,FALSE,FALSE,TRUE,ALL,NONE,NONE,NONE,TRUE,16:30:00,,,
BIStatic_TECData_Global_VaRSubComponentAllVaRMapRegional,raptordata,/bistatic/data/,TECData_Global_VaRSubComponentAllVaRMapRegional.csv,BIStatic,Global_VaRSubComponentAllVaRMapRegional,FALSE,FALSE,TRUE,ALL,NONE,NONE,NONE,TRUE,16:30:00,,,
BIStatic_TECData_Global_ValuationSourceOverrideAll,raptordata,/bistatic/data/,TECData_Global_ValuationSourceOverrideAll.csv,BIStatic,Global_ValuationSourceOverrideAll,FALSE,FALSE,TRUE,ALL,NONE,NONE,NONE,TRUE,16:30:00,,,
BIStatic_TECData_Global_ValuationSourceTradeOverride,raptordata,/bistatic/data/,TECData_Global_ValuationSourceTradeOverride.csv,BIStatic,Global_ValuationSourceTradeOverride,FALSE,FALSE,TRUE,ALL,NONE,NONE,NONE,TRUE,16:30:00,,,
BIStatic_TECData_Metadata_IRDOptionInstrumentContractMap,raptordata,/bistatic/data/,TECData_Metadata_IRDOptionInstrumentContractMap.csv,BIStatic,Metadata_IRDOptionInstrumentContractMap,FALSE,FALSE,TRUE,ALL,NONE,NONE,NONE,TRUE,16:30:00,,,
BIStatic_TECData_Metadata_TradeTypeClassification,raptordata,/bistatic/data/,TECData_Metadata_TradeTypeClassification.csv,BIStatic,Metadata_TradeTypeClassification,FALSE,FALSE,TRUE,ALL,NONE,NONE,NONE,TRUE,16:30:00,,,
BIStatic_TECData_StaticStaging_BusinessUnit,raptordata,/bistatic/data/,TECData_StaticStaging_BusinessUnit.csv,BIStatic,StaticStaging_BusinessUnit,FALSE,FALSE,TRUE,ALL,NONE,NONE,NONE,TRUE,16:30:00,,,
BIStatic_TECData_StaticStaging_EQFutureInstrumentIndexMap,raptordata,/bistatic/data/,TECData_StaticStaging_EQFutureInstrumentIndexMap.csv,BIStatic,StaticStaging_EQFutureInstrumentIndexMap,FALSE,FALSE,TRUE,ALL,NONE,NONE,NONE,TRUE,16:30:00,,,
BIStatic_TECData_StaticStaging_MurexFutureMap,raptordata,/bistatic/data/,TECData_StaticStaging_MurexFutureMap.csv,BIStatic,StaticStaging_MurexFutureMap,FALSE,FALSE,TRUE,ALL,NONE,NONE,NONE,TRUE,16:30:00,,,
BIStatic_TECData_StaticStaging_TickerIsinMap,raptordata,/bistatic/data/,TECData_StaticStaging_TickerIsinMap.csv,BIStatic,StaticStaging_TickerISINMap,FALSE,FALSE,TRUE,ALL,NONE,NONE,NONE,TRUE,16:30:00,,,
Bloomberg_17-BloombergETOptionsIPV_LN,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,17-BloombergETOptionsIPV_LN.csv,Bloomberg,BloombergETOptionsIPV,FALSE,FALSE,TRUE,,,,,FALSE,18:02:12,,,
Bloomberg_23-BloombergETOptionsIPV_ALL,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,23-BloombergETOptionsIPV_ALL.csv,Bloomberg,BloombergETOptionsIPV,FALSE,FALSE,TRUE,,,,,FALSE,,,,
Bloomberg_BloombergIPVPrices_AP,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,BloombergIPVPrices_AP.csv,Bloomberg,BloombergIPVPrices,FALSE,FALSE,TRUE,,,,,FALSE,08:48:58,,,
Bloomberg_BondStatic,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,BondStatic.csv,Bloomberg,BondStatic,FALSE,FALSE,TRUE,,,,,FALSE,09:29:24,,,
Bloomberg_EquityStatic,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,EquityStatic.csv,Bloomberg,EquityStatic,FALSE,FALSE,TRUE,,,,,FALSE,09:29:31,,,
Bloomberg_InstrumentResponse_BondStatic_AM,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,InstrumentResponse_BondStatic_AM.csv,Bloomberg,InstrumentResponse_BondStatic,FALSE,FALSE,TRUE,,,AM,,TRUE,01:55:54,,,
Bloomberg_InstrumentResponse_BondStatic_AM_MBS,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,InstrumentResponse_BondStatic_AM_MBS.csv,Bloomberg,InstrumentResponse_BondStatic,FALSE,FALSE,TRUE,,MBS,AM,,TRUE,06:10:57,,,
Bloomberg_InstrumentResponse_BondStatic_AP,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,InstrumentResponse_BondStatic_AP.csv,Bloomberg,InstrumentResponse_BondStatic,FALSE,FALSE,TRUE,,,AP,,TRUE,21:16:37,,,
Bloomberg_InstrumentResponse_BondStatic_EM,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,InstrumentResponse_BondStatic_EM.csv,Bloomberg,InstrumentResponse_BondStatic,FALSE,FALSE,TRUE,,,EM,,TRUE,23:11:19,,,
Bloomberg_InstrumentResponse_EquityStatic_AM,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,InstrumentResponse_EquityStatic_AM.csv,Bloomberg,InstrumentResponse_EquityStatic,FALSE,FALSE,TRUE,,,AM,,TRUE,02:27:05,,,
Bloomberg_InstrumentResponse_EquityStatic_AP,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,InstrumentResponse_EquityStatic_AP.csv,Bloomberg,InstrumentResponse_EquityStatic,FALSE,FALSE,TRUE,,,AP,,TRUE,22:00:07,,,
Bloomberg_InstrumentResponse_EquityStatic_EM,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,InstrumentResponse_EquityStatic_EM.csv,Bloomberg,InstrumentResponse_EquityStatic,FALSE,FALSE,TRUE,,,EM,,TRUE,23:46:03,,,
Bloomberg_InstrumentResponse_OrganisationStatic_EM,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,InstrumentResponse_OrganisationStatic_EM.csv,Bloomberg,InstrumentResponse_OrganisationStatic,FALSE,FALSE,TRUE,,,EM,,TRUE,20:21:42,,,
Bloomberg_bbg_amendTrades,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,bbg_amendTrades.csv,Bloomberg,BBGCancelAmendTrades,FALSE,FALSE,TRUE,,,,,FALSE,02:00:06,,,
Bloomberg_corp_volcker_cb,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,corp_volcker_cb.out.csv,Bloomberg,corp_volcker_cb,FALSE,FALSE,TRUE,,,,,FALSE,16:13:05,,,
Bloomberg_equity_volcker_etp,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,equity_volcker_etp.out.csv,Bloomberg,equity_volcker_etp,FALSE,FALSE,TRUE,,,,,FALSE,16:08:11,,,
Bloomberg_mtge_volcker_cdo,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,mtge_volcker_cdo.out.csv,Bloomberg,mtge_volcker_cdo,FALSE,FALSE,TRUE,,,,,FALSE,15:12:51,,,
Bloomberg_mtge_volcker_clo,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,mtge_volcker_clo.out.csv,Bloomberg,mtge_volcker_clo,FALSE,FALSE,TRUE,,,,,FALSE,14:37:36,,,
Bloomberg_mtge_volcker_securitized,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,mtge_volcker_securitized.out.csv,Bloomberg,mtge_volcker_securitized,FALSE,FALSE,TRUE,,,,,FALSE,18:14:45,,,
CRE_QS_FxHoVar_USD_CCS,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,FxHoVar_USD_CCS.csv,CRE_QS,HOVAR_STRESS,FALSE,FALSE,TRUE,,,,,TRUE,04:08:23,,,
CRE_QS_FxHoVar_USD_CTG,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,FxHoVar_USD_CTG.csv,CRE_QS,HOVAR_STRESS,FALSE,FALSE,TRUE,,,,,TRUE,04:08:23,,,
CRE_QS_FxHoVar_USD_ETG,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,FxHoVar_USD_ETG.csv,CRE_QS,HOVAR_STRESS,FALSE,FALSE,TRUE,,,,,TRUE,04:08:23,,,
CRE_QS_FxHoVar_USD_STG,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,FxHoVar_USD_STG.csv,CRE_QS,HOVAR_STRESS,FALSE,FALSE,TRUE,,,,,TRUE,04:08:23,,,
CRE_QS_IrHoVar_USD_CCS,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,IrHoVar_USD_CCS.csv,CRE_QS,HOVAR_STRESS,FALSE,FALSE,TRUE,,,,,TRUE,04:08:23,,,
CRE_QS_IrHoVar_USD_CTG,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,IrHoVar_USD_CTG.csv,CRE_QS,HOVAR_STRESS,FALSE,FALSE,TRUE,,,,,TRUE,04:08:23,,,
CRE_QS_IrHoVar_USD_ETG,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,IrHoVar_USD_ETG.csv,CRE_QS,HOVAR_STRESS,FALSE,FALSE,TRUE,,,,,TRUE,04:08:23,,,
CRE_QS_IrHoVar_USD_RTU,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,IrHoVar_USD_RTU.csv,CRE_QS,HOVAR_STRESS,FALSE,FALSE,TRUE,,,,,TRUE,04:08:23,,,
CRE_QS_IrHoVar_USD_STG,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,IrHoVar_USD_STG.csv,CRE_QS,HOVAR_STRESS,FALSE,FALSE,TRUE,,,,,TRUE,04:08:23,,,
CRM_DynamicsStatic,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,DynamicsStatic.csv,CRM,DynamicsStatic,FALSE,FALSE,TRUE,,,,,FALSE,18:31:07,,,
CVA_pnl_assign_data,raptordata,/sensis/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,pnl_assign_data.csv,CVA,pnl_assign_data,TRUE,FALSE,TRUE,,,,,FALSE,04:19:58,,,#sensitivity
CVA_pnl_assign_data_MUFGBK,raptordata,/sensis/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,CVA_pnl_assign_data_MUFGBK.csv,CVA,pnl_assign_data,TRUE,FALSE,TRUE,,,,,FALSE,04:19:58,,,#sensitivity
CVA_pnl_predict_data,raptordata,/sensis/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,pnl_predict_data.csv,CVA,pnl_predict_data,TRUE,FALSE,TRUE,,,,,FALSE,04:20:04,,,#sensitivity
CVA_pnl_predict_data_MUFGBK,raptordata,/sensis/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,CVA_pnl_predict_data_MUFGBK.csv,CVA,pnl_predict_data,TRUE,FALSE,TRUE,,,,,FALSE,04:20:04,,,#sensitivity
Compliance_Insider_List_All,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,Insider_List_All.csv,Compliance,InsiderList,FALSE,FALSE,TRUE,,,,,FALSE,10:58:03,,,
Compliance_KYC_Breach,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,KYC_Breach.csv,Compliance,KYCBreach,FALSE,FALSE,TRUE,,,,,FALSE,17:26:03,,,
Compliance_PAD_Dealing,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,PAD_Dealing.csv,Compliance,PADealing,FALSE,FALSE,TRUE,,,,,FALSE,15:53:36,,,
Core_core_fifo,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,core_fifo.csv,Core,Fifo,FALSE,FALSE,TRUE,MUSI,ALL,NONE,NONE,FALSE,05:26:32,,,
DRCounterpartyList_DFApprovedCounterpartyList,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,DFApprovedCounterpartyList.csv,DRCounterpartyList,DF_Approved_Counterparty,FALSE,FALSE,TRUE,MUSI,ALL,NONE,NONE,FALSE,10:46:13,,,
DealTrak_DealTrakToMITrades,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,DealTrakToMITrades.csv,DealTrak,DealTrakToMITrades,FALSE,FALSE,TRUE,,,,,FALSE,03:50:07,,,
EDM_AliasOrganisationMappingOverride,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,EDM_AliasOrganisationMappingOverride.csv,EDM,AliasOrgMapOverride,FALSE,FALSE,TRUE,MUSI,ALL,NONE,NONE,FALSE,19:34:08,,,
EDM_CounterpartiesInScope,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,EDM_CounterpartiesInScope.csv,EDM,CounterpartiesInScope,FALSE,FALSE,TRUE,MUSI,ALL,NONE,NONE,FALSE,19:36:57,,,
EDM_CreditProduct,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,EDM_CreditProduct.csv,EDM,CreditProduct,FALSE,FALSE,TRUE,MUSI,ALL,NONE,NONE,FALSE,19:32:31,,,
EDM_DFApprovedCounterparty,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,EDM_DFApprovedCounterparty.csv,EDM,DF_Approved_Counterparty,FALSE,FALSE,TRUE,MUSI,ALL,NONE,NONE,FALSE,17:33:12,,,
EDM_EMIRCategories_PDC,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,EDM_EMIRCategories_PDC.csv,EDM,EMIRCategories,FALSE,FALSE,TRUE,MUSI,ALL,NONE,NONE,FALSE,19:33:52,,,
EDM_IDM_Country_Ratings_Daily,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,IDM_Country_Ratings_Daily.csv,EDM,IDM_Country_Ratings_Daily,FALSE,FALSE,TRUE,ALL,ALL,NONE,NONE,FALSE,16:41:46,,,
EDM_IPV_AMERICA,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,IPV_AMERICA.csv,EDM,IPV_AMERICA,FALSE,FALSE,TRUE,,,,,FALSE,,,,
EDM_MUSBISalesReply,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,MUSBISalesReply.csv,EDM,MUSBISalesReply,FALSE,FALSE,TRUE,,,,,FALSE,10:05:01,,,
EDM_PRM_Monthly_Report,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,PRM_Monthly_Report.csv,EDM,PRMMonthlyReport,FALSE,FALSE,TRUE,,,,,FALSE,16:42:23,,,
EDM_RiskMIGBookingAccount,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,EDM_RiskMIGBookingAccount.csv,EDM,RiskMIGBookingAccount,FALSE,FALSE,TRUE,MUSI,ALL,NONE,NONE,TRUE,19:49:00,,,
EDM_RiskOrgExtract,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,EDM_RiskOrgExtract.csv,EDM,RiskOrgExtract,FALSE,FALSE,TRUE,MUSI,ALL,NONE,NONE,TRUE,19:35:59,,,
EDM_RiskOrgExtractMUFGBK,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,EDM_RiskOrgExtractMUFGBK.csv,EDM,RiskOrgExtract_MUFGBK,FALSE,FALSE,TRUE,MUFGBK,ALL,NONE,NONE,TRUE,19:35:59,,,
EDM_Sales_Client_Hierarchy,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,Sales_Client_Hierarchy.csv,EDM,Sales_Client_Hierarchy,FALSE,FALSE,TRUE,,,,,FALSE,22:32:19,,,
EUC_BOProvMappings,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,BOProvMappings.dat,EUC,BidOfferTenorMapping,FALSE,FALSE,TRUE,,,,,FALSE,17:46:17,,,
EUC_CustomerNonCustomer,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,CustomerNonCustomer.csv,EUC,CustomerNonCustomer,FALSE,FALSE,TRUE,,,,,FALSE,09:24:32,,,
EUC_HypoDaily,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,HypoDaily.csv,EUC,HypoDaily,FALSE,FALSE,TRUE,,,,,FALSE,20:33:12,,,
EUC_HypoDaily_MUSCAN,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,HypoDaily_MUSCAN.csv,EUC,HypoDaily,FALSE,FALSE,TRUE,,,,,FALSE,00:42:51,,,
EUC_HypoDaily_MUSUSA,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,HypoDaily_MUSUSA.csv,EUC,HypoDaily,FALSE,FALSE,TRUE,,,,,FALSE,21:09:15,,,
EUC_LimitsDBCascadeDR17Upload,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,LimitsDBCascadeDR17Upload.csv,EUC,LimitsDBCascadeDR17,FALSE,FALSE,TRUE,,,,,FALSE,22:05:20,,,
EUC_product_typology,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,product_typology.dat,EUC,product_typology,FALSE,FALSE,TRUE,,,,,FALSE,,,,
EUC_typology_mapping,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,typology_mapping.dat,EUC,typology_mapping,FALSE,FALSE,TRUE,,,,,FALSE,,,,
Exorsyst_CsDelta_USD_CCS,raptordata,/sensis/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,CsDelta_USD_CCS.csv,Exorsyst,CsDelta_USD_CS,TRUE,FALSE,TRUE,MUSI,CCS,LONDON,NONE,TRUE,04:29:21,,,#sensitivity
Exorsyst_EqDelta_USD_CCS,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,EqDelta_USD_CCS.csv,Exorsyst,EqDelta_USD,FALSE,FALSE,TRUE,MUSI,CCS,NONE,NONE,TRUE,04:24:07,,,
Exorsyst_EqDelta_USD_CTG,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,EqDelta_USD_CTG.csv,Exorsyst,EqDelta_USD,FALSE,FALSE,TRUE,MUSI,CTG,NONE,NONE,TRUE,23:41:28,,,
Exorsyst_EqDelta_USD_EFE,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,EqDelta_USD_EFE.csv,Exorsyst,EqDelta_USD,FALSE,FALSE,TRUE,MUSI,EFE,NONE,NONE,TRUE,07:00:18,,,
Exorsyst_EqDelta_USD_EFN,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,EqDelta_USD_EFN.csv,Exorsyst,EqDelta_USD,FALSE,FALSE,TRUE,MUSEU,EFN,NONE,NONE,TRUE,23:16:59,,,
Exorsyst_EqDelta_USD_EJB,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,EqDelta_USD_EJB.csv,Exorsyst,EqDelta_USD,FALSE,FALSE,TRUE,MUSI,EJB,NONE,NONE,TRUE,07:30:27,,,
Exorsyst_EqDelta_USD_EJI,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,EqDelta_USD_EJI.csv,Exorsyst,EqDelta_USD,FALSE,FALSE,TRUE,MUSI,EJI,NONE,NONE,TRUE,07:35:10,,,
Exorsyst_EqDelta_USD_ESA,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,EqDelta_USD_ESA.csv,Exorsyst,EqDelta_USD,FALSE,FALSE,TRUE,MUSI,ESA,NONE,NONE,TRUE,07:37:27,,,
Exorsyst_EqDelta_USD_ESG,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,EqDelta_USD_ESG.csv,Exorsyst,EqDelta_USD,FALSE,FALSE,TRUE,MUSI,ESG,NONE,NONE,TRUE,07:40:18,,,
Exorsyst_EqDelta_USD_ESU,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,EqDelta_USD_ESU.csv,Exorsyst,EqDelta_USD,FALSE,FALSE,TRUE,MUSI,ESU,NONE,NONE,TRUE,07:45:18,,,
Exorsyst_EqDelta_USD_ETG,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,EqDelta_USD_ETG.csv,Exorsyst,EqDelta_USD,FALSE,FALSE,TRUE,MUSI,ETG,NONE,NONE,TRUE,07:17:25,,,
Exorsyst_EqDelta_USD_ETU,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,EqDelta_USD_ETU.csv,Exorsyst,EqDelta_USD,FALSE,FALSE,TRUE,MUSI,ETU,NONE,NONE,TRUE,01:09:42,,,
Exorsyst_EqDelta_USD_MTN,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,EqDelta_USD_MTN.csv,Exorsyst,EqDelta_USD,FALSE,FALSE,TRUE,MUSI,MTN,NONE,NONE,TRUE,16:30:18,,,
