SOURCE_SYSTEM_CODE,SOURCE_FEED_CODE,STAGE_NAME,SOURCE_FILE_PATH,SOURCE_FILE_NAME_PATTERN,DESTINATION_SCHEMA_NAME,DESTINATION_TABLE_NAME,IS_ENABLED,FILE_FORMAT,DATE_INPUT_FORMAT,TIMESTAMP_INPUT_FORMAT,SKIP_ROW_ON_ERROR,DELETE_STAGE_BY_FILE_NAME,TIMEZONE
Exorsyst,ir_vegas_abs_MUFGBK,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\restricted\mufgbk\Input\|:YYYYMMDD:|,,STAGING,IR_VEGA_MUFGBK,TRUE,CSV_FORMAT,YYYY-MM-DD,YYYY-MM-DD HH24:MI:SS.FF3,0,FALSE,Europe/London
FinPro,AmendedTrades,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,AMENDED_TRADES,FALSE,CSV_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
FinPro,AmendedTradesRow,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,AMENDED_TRADES_ROW,FALSE,CSV_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
Finance,GL_CONTRA_REVENUE,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,GL_CONTRA_REVENUE,TRUE,PIPE_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
Finance,GL_EXPENSES,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,GL_EXPENSES,TRUE,PIPE_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
Finance,GL_EXPENSES_ATTENDEES,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,GL_EXPENSES_ATTENDEES,TRUE,PIPE_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
Finance,GL_TRAVEL,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,GL_TRAVEL,TRUE,PIPE_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
Flextrade,CancellationsCorrections,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,CANCELLATIONS_CORRECTIONS,FALSE,CSV_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
Flextrade,ExecutionLedgerReport,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,EXECUTION_LEDGER_REPORT,FALSE,CSV_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
GL,Forecast,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,FORECAST,FALSE,CSV_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
GL,gl_budget,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,GL_BUDGET,FALSE,TAB_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
GV workflow,Mitsubishi_Securities,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,COSTS_AND_CHARGES_OF_QUOTES,FALSE,CSV_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
GVWorkflow,CostsAndCharges,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,COSTS_AND_CHARGES,FALSE,CSV_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
Gloss,FailedSettlement,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,FAILED_SETTLEMENTS_GLOSS,TRUE,CSV_FORMAT,DD-MON-YYYY,DD-MON-YYYY HH24:MI,0,FALSE,Europe/London
Gloss,SPVHoldings,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,SPV_HOLDINGS,FALSE,CSV_FORMAT,DD-MON-YYYY,DD-MON-YYYY HH24:MI,0,FALSE,Europe/London
ICE,ISDASIMMResultCRNQ,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,ISDASIMM_RESULT_CRNQ,FALSE,CSV_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
ICE,ISDASIMMResultCRQU,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,ISDASIMM_RESULT_CRQU,FALSE,CSV_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
ICE,ISDASIMMResultEQTY,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,ISDASIMM_RESULT_EQTY,FALSE,CSV_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
IDM,GLOBAL_ADJUSTMENT_SF,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\raptor\extracts\General\GlobalAdjustmentSF,Global_Adj_SF_.*.csv,STAGING,GLOBAL_ADJUSTMENT_SF,TRUE,CSV_FORMAT,YYYY-MM-DD,YYYY-MM-DD HH24:MI:SS.FF3,0,FALSE,Europe/London
IDM,SCALING_ADJUSTMENT,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\raptor\extracts\General\VaRScalingAdjustment,VaR_Scaling_Adjustment_.*.csv,STAGING,SCALING_ADJUSTMENT,TRUE,CSV_FORMAT,YYYY-MM-DD,YYYY-MM-DD HH24:MI:SS.FF3,0,FALSE,Europe/London
IDM,VAR_UPLOAD,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\raptor\extracts\General\VaRUpload,VaR_Upload_.*.csv,STAGING,VAR_UPLOAD,TRUE,CSV_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
IPV,BVAL,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,BVAL,FALSE,CSV_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
IPV,IN_MD_PB_BD,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,IN_MD_PB_BD,FALSE,CSV_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
IPV,IN_MD_PB_BE,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,IN_MD_PB_BE,FALSE,CSV_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
IPV,IN_MD_PB_ET,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,IN_MD_PB_ET,FALSE,CSV_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
IPV,IN_MD_RB,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,IN_MD_RB,FALSE,CSV_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
IPV,IN_MD_RB_IR_RETEST,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,IN_MD_RB_IR_RETEST,FALSE,CSV_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
IPV,IN_MD_RB_IR_TEST,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,IN_MD_RB_IR_TEST,FALSE,CSV_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
IPV,MBSPricing,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,MBS_PRICING,FALSE,CSV_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
IPV,MUSI,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,MUSI,FALSE,CSV_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
IPV,Mitsubishi_Securities,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,MITSUBISHI_SECURITIES,FALSE,CSV_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
Jarvis,Deal_BorrowingBase,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,DEAL_BORROWING_BASE,FALSE,CSV_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
Jarvis,Deal_MubEml,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,DEAL_MUB_EML,FALSE,CSV_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
Jarvis,Filter_Facility,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,FILTER_FACILITY,FALSE,CSV_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
Jarvis,Filter_Metadata,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,FILTER_METADATA,FALSE,CSV_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
Jarvis,Filter_StrategyExclusion,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,FILTER_STRATEGY_EXCLUSION,FALSE,CSV_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
Jarvis,Input_Contact,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,INPUT_CONTACT,FALSE,CSV_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
Jarvis,Input_EWI,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,INPUT_EWI,FALSE,CSV_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
Jarvis,Input_PriceBond,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,INPUT_PRICE_BOND,TRUE,CSV_FORMAT_NO_HEADER,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
Jarvis,Input_PriceLTRS,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,INPUT_PRICE_LTRS,TRUE,CSV_FORMAT_NO_HEADER,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
Jarvis,Input_PriceNCD,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,INPUT_PRICE_NCD,FALSE,CSV_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
Jarvis,Input_StructuredEquity,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,INPUT_STRUCTURED_EQUITY,FALSE,CSV_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
Jarvis,Input_StructuredEquity_Footnote,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,INPUT_STRUCTURED_EQUITY_FOOTNOTE,FALSE,CSV_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
Jarvis,Input_StructuredEquity_MarketCondition,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,INPUT_STRUCTURED_EQUITY_MARKET_CONDITION,FALSE,CSV_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
Jarvis,Input_StructuredEquity_Utilisation,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,INPUT_STRUCTURED_EQUITY_UTILISATION,FALSE,CSV_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
Jarvis,Input_Trigger,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,INPUT_TRIGGER,FALSE,CSV_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
Jarvis,Owl_Rock_Prices,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,OWL_ROCK_PRICES,FALSE,PIPE_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
Jarvis,PriceFile,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,PRICE_FILE,FALSE,PIPE_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
Jarvis,Price_Apex,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,PRICE_APEX,FALSE,CSV_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
Jarvis,Price_CollateralKing,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,PRICE_COLLATERAL_KING,TRUE,CSV_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
Jarvis,Price_LoanTRS,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,PRICE_LOAN_TRS,FALSE,CSV_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
Jarvis,Price_OwlRock,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,PRICE_OWL_ROCK,FALSE,PIPE_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
Jarvis,Price_ThomaBravoOffshore,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,PRICE_THOMA_BRAVO_OFFSHORE,FALSE,PIPE_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
Jarvis,Price_ThomaBravoOnshore,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,PRICE_THOMA_BRAVO_ONSHORE,FALSE,PIPE_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
Jarvis,Raptor_CommonInstrument_Rating,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,RAPTOR_COMMON_INSTRUMENT_RATING,FALSE,CSV_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
Jarvis,Raptor_Organisation_Rating,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,RAPTOR_ORGANISATION_RATING,FALSE,PIPE_FORMAT,YYYY-MM-DD,YYYY-MM-DD HH24:MI:SS.FF3,0,FALSE,Europe/London
Jarvis,Static_Client,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,STATIC_CLIENT,FALSE,CSV_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
Jarvis,Static_ClientClassification,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,STATIC_CLIENT_CLASSIFICATION,FALSE,CSV_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
Jarvis,Static_ClientClassification_SubAsset,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,STATIC_CLIENT_CLASSIFICATION_SUB_ASSET,FALSE,CSV_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
Jarvis,Static_Deal,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,STATIC_DEAL,FALSE,CSV_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
Jarvis,Static_DealClassification,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,STATIC_DEAL_CLASSIFICATION,FALSE,CSV_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
Jarvis,Static_Greencard,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,STATIC_GREENCARD,FALSE,SSV_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
Jarvis,Static_Issuer,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,STATIC_ISSUER,FALSE,CSV_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
Jarvis,Static_Rating,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,STATIC_RATING,FALSE,CSV_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
Jarvis,Static_RatingAndLimit,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,STATIC_RATING_AND_LIMIT,FALSE,CSV_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
Jarvis,Static_Security,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,STATIC_SECURITY,FALSE,CSV_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
Jarvis,Static_SecurityClassification,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,STATIC_SECURITY_CLASSIFICATION,FALSE,CSV_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
Jarvis,Static_SecurityClassification_SubAsset,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,STATIC_SECURITY_CLASSIFICATION_SUB_ASSET,FALSE,CSV_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
Jarvis,Thoma_Bravo_Offshore,STAGING.EXTSTAGE_AZUREDL_RAPTORDATA,\\mfil\|:ENVIRONMENT:|dfs\fsroot\sfs-|:ENVIRONMENT:|\hd\system\input\|:YYYYMMDD:|,,STAGING,THOMA_BRAVO_OFFSHORE,FALSE,PIPE_FORMAT,DD/MM/YYYY,DD/MM/YYYY HH24:MI:SS.FF3,0,FALSE,Europe/London
